id,producent_id,druh_odpadu_id,uroven_dokazu,poznamka
1259,266,65,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1260,267,38,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1261,267,39,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1262,268,74,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1263,268,71,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1264,268,73,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1265,268,60,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1266,269,74,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1267,269,71,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1268,269,73,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1269,269,60,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1270,270,21,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1271,270,56,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1272,270,20,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1273,270,58,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1274,270,88,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1275,270,89,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1276,271,54,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1277,271,55,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1278,271,57,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1279,271,51,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1280,271,58,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1281,272,14,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1282,272,15,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1283,272,16,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1284,272,17,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1285,272,18,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1286,273,80,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1287,273,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1288,273,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1289,273,82,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1290,273,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1291,274,75,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1292,274,76,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1293,274,71,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1294,275,74,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1295,275,71,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1296,275,73,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1297,275,60,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1298,276,74,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1299,276,71,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1300,276,73,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1301,276,60,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1302,277,11,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1303,277,12,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1304,277,52,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1305,278,38,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1306,278,39,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1307,279,74,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1308,279,71,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1309,279,73,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1310,279,60,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1311,280,54,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1312,280,55,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1313,280,57,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1314,280,51,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1315,280,58,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1316,281,1,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1317,281,2,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1318,281,3,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1319,281,4,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1320,282,14,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1321,282,15,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1322,282,46,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1323,282,18,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1324,283,14,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1325,283,15,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1326,283,16,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1327,283,17,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1328,283,18,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1329,284,22,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1330,284,23,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1331,284,24,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1332,284,88,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1333,284,91,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1334,284,92,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1335,285,74,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1336,285,71,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1337,285,73,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1338,285,60,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1339,286,74,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1340,286,71,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1341,286,73,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1342,286,60,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1343,287,38,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1344,287,39,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1345,288,74,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1346,288,71,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1347,288,73,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1348,288,60,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1349,289,72,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1350,289,71,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1351,289,73,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1352,290,74,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1353,290,71,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1354,290,73,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1355,290,60,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1356,291,59,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1357,291,60,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1358,291,61,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1359,291,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1360,291,65,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1361,292,7,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1362,292,8,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1363,292,9,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1364,293,83,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1365,293,84,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1366,293,85,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1367,293,86,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1368,293,87,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1369,294,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1370,294,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1371,294,82,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1372,294,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1373,295,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1374,295,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1375,295,82,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1376,295,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1377,296,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1378,296,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1379,296,82,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1380,296,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1381,297,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1382,297,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1383,297,82,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1384,297,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1385,298,79,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1386,298,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1387,298,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1388,299,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1389,299,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1390,299,82,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1391,299,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1392,300,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1393,300,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1394,300,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1395,301,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1396,301,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1397,301,82,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1398,301,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1399,302,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1400,302,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1401,302,82,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1402,302,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1403,303,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1404,303,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1405,303,82,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1406,303,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1407,304,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1408,304,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1409,304,82,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
1410,304,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
